"id";"hash";"oktmo";"municipality";"lvl";"odate_start";"odate_end";"region";"mun_type"
192;b7ee6f5f9aa5cd17ca1aea43ce848496;"01616461";Новоярковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
193;debdad3c44e395281e14395140aa2acf;"01616468";Плотниковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
194;d5cdc610fbdd0b35a1735241f189a52d;"01616473";Попереченский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
195;"360e2428450896999d0930b239aa8cbb";"01616475";Пригородный сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
196;"71fd4965de1ea138a07206ea725b919f";"01616482";Рыбинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
197;ad87f4ddedeaf6edc5b7ef8e36d79549;"01616486";Столбовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
198;ae5e55040de8c69fd94cdd575a9872fa;"01616490";Телеутский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
199;"562dcbd814cafa59e9e0c17894a89338";"01616494";Толстовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
200;dfd6e7a1956d025aef797779925c7b46;"01616497";Филипповский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
201;"3b1eb548300ed2b3b4f0d6045f7ff402";"01617000";Ключевский муниципальный район;1;2015-01-28;2021-11-03;Алтайский край;Муниципальный район
202;e0cf1f47118daebc5b16269099ad7347;"01617406";Васильчуковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
203;"4bf8c222e9035b1dfb036cbc3fcdc0be";"01617412";Зелёнополянский сельсовет;2;2015-01-28;2015-12-23;Алтайский край;Сельское поселение
204;"89e0bab987923217a009a9a1934541d5";"01617412";Зелёнополянский сельсовет;2;2016-02-10;2021-11-03;Алтайский край;Сельское поселение
205;"4558dbb6f6f8bb2e16d03b85bde76e2c";"01617415";Истимисский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
206;"677e09724f0e2df9b6c000b75b5da10d";"01617420";Каипский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
207;e55da56e65f359ad788ee3920f47c142;"01617424";Ключевский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
208;"7250eb93b3c18cc9daa29cf58af7a004";"01617430";Марковский сельсовет;2;2015-01-28;2015-12-23;Алтайский край;Сельское поселение
209;"6efbe487b3dc8f03ea28bb00a8b67c27";"01617435";Новополтавский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
210;"4288fc02abf63b10fd4dc18fe7ea198e";"01617437";Новоцелинный сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
211;"98c2e92c24c27c5d5479060228466a4a";"01617446";Петуховский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
212;f4552671f8909587cf485ea990207f3b;"01617468";Покровский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
213;"1efa39bcaec6f3900149160693694536";"01617479";Северский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
214;a6306539576fbf8030f5e4d9a44c49cb;"01618000";Косихинский муниципальный район;1;2015-01-28;2021-11-03;Алтайский край;Муниципальный район
215;"193fced643367d3ddeda1cfd6d3bfe94";"01618406";Баюновский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
216;f9a40a4780f5e1306c46f1c8daecee3b;"01618414";Верх-Жилинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
217;"1fc214004c9481e4c8073e85323bfd4b";"01618420";Глушинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
218;"2f3dd8517ebe4dcaf0fc18e25a34fc32";"01618425";Каркавинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
219;d41db8358d6099bbfe7ef16499eca4ed;"01618430";Контошинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
220;"136412200696c1c30e168851d0aa3040";"01618434";Косихинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
221;"283adc05a69dfab19f13c032690d45bf";"01618440";Лосихинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
222;"704afe073992cbe4813cae2f7715336f";"01618449";Малаховский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
223;a61103b843cd6c97944d78ae6c4b8c91;"01618460";Налобихинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
224;"2105c47bcf5ef66b7180f30d3f438e66";"01618466";Плотниковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
225;f02b5888e3391b7118e015090f590492;"01618468";Полковниковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
226;"6e10a4d9994b30424d092864fcf531b5";"01619000";Красногорский муниципальный район;1;2015-01-28;2021-11-03;Алтайский край;Муниципальный район
227;ecd5740d77a49089f4bfda7e46e47bf5;"01619405";Берёзовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
228;"75bc6d3c4289bae6846e829d10e954dd";"01619407";Быстрянский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
229;"895017d3c0fb69fd2ab0915aa4f6955a";"01619423";Красногорский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
230;"4cb49ea7191eed19bfaf68b5b0d5563e";"01619445";Новозыковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
231;"3974ff0970ebc0dfa9c3e0633955aadb";"01619447";Новоталовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
232;"832dc87d6a3066f30cc017d14002e57a";"01619456";Соусканихинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
233;dca21e984764574da34c69c1a41f5026;"01619478";Усть-Ишинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
234;"8f6b72a29b4782838f84f5b7f88ad818";"01619489";Усть-Кажинский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
235;"3917dc7f8c28dd9345ec02de9aba40f7";"01620000";Краснощёковский муниципальный район;1;2015-01-28;2021-11-03;Алтайский край;Муниципальный район
236;"435f110a3fbd6baa5025856f60cf3ae0";"01620406";Акимовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
237;"5c936263f3428a40227908d5a3847c0b";"01620412";Берёзовский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
238;d13dac94eb114fcca56ed8ff199d9107;"01620417";Верх-Камышенский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
239;e3dbedbf70f8dbb06c4b2f1fea4bb3b8;"01620424";Карповский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
240;"9c54e91dbb0d1c370ccbb5a32fbeeb88";"01620430";Краснощёковский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
241;c92da9707ec26f1c30870f5de9d9e04a;"01620436";Куйбышевский сельсовет;2;2015-01-28;2015-12-23;Алтайский край;Сельское поселение
242;c042d2db5dc23fe615f4746e1d231883;"01620442";Маралихинский сельсовет;2;2016-02-10;2021-11-03;Алтайский край;Сельское поселение
243;"54a367d629152b720749e187b3eaa11b";"01620442";Маралихинский сельсовет;2;2015-01-28;2015-12-23;Алтайский край;Сельское поселение
244;"9908279ebbf1f9b250ba689db6a0222b";"01620448";Новошипуновский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
245;bea7d15ea359510b4c1c18f046a265dd;"01620459";Суетский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
246;"2bcab9d935d219641434683dd9d18a03";"01620468";Усть-Беловский сельсовет;2;2015-01-28;2021-11-03;Алтайский край;Сельское поселение
